,Mean Scale Score,County Name,School Code,District Code,Zip Code,District Name,Total_Students,Per_Student_Spending,Median,Mean,Pop,YearsTeaching,Enrolled,Utilized,Percent_Eligible,Percent_Utilized,Sanctuary
2694,2367.575,Fresno,120964,62166,93721,Fresno Unified,66293.69,11324.54,14943.0,20193.00,4099.0,15.2688766114,69,64,0.93,0.927536231884,0.0
2695,2529.86666667,Fresno,121533,62166,93704,Fresno Unified,66293.69,11324.54,50508.0,64806.00,27156.0,15.2688766114,398,152,0.38,0.381909547739,0.0
2696,2573.75,Fresno,1030279,62166,93704,Fresno Unified,66293.69,11324.54,50508.0,64806.00,27156.0,15.2688766114,2583,1613,0.62,0.624467673248,0.0
2697,2514.5,Fresno,1032507,62166,93704,Fresno Unified,66293.69,11324.54,50508.0,64806.00,27156.0,15.2688766114,2194,1899,0.87,0.865542388332,0.0
2698,2549.1375,Fresno,6006084,62166,93704,Fresno Unified,66293.69,11324.54,50508.0,64806.00,27156.0,15.2688766114,613,330,0.54,0.538336052202,0.0
2699,2509.175,Fresno,6006100,62166,93704,Fresno Unified,66293.69,11324.54,50508.0,64806.00,27156.0,15.2688766114,758,471,0.62,0.621372031662,0.0
2700,2419.3125,Fresno,6006183,62166,93704,Fresno Unified,66293.69,11324.54,50508.0,64806.00,27156.0,15.2688766114,572,549,0.96,0.95979020979,0.0
2701,2458.15,Fresno,6006332,62166,93704,Fresno Unified,66293.69,11324.54,50508.0,64806.00,27156.0,15.2688766114,573,473,0.83,0.825479930192,0.0
2702,2442.7375,Fresno,6006431,62166,93704,Fresno Unified,66293.69,11324.54,50508.0,64806.00,27156.0,15.2688766114,509,449,0.88,0.882121807466,0.0
2703,2428.075,Fresno,6057293,62166,93704,Fresno Unified,66293.69,11324.54,50508.0,64806.00,27156.0,15.2688766114,582,562,0.97,0.965635738832,0.0
2704,2450.85833333,Fresno,6120125,62166,93704,Fresno Unified,66293.69,11324.54,50508.0,64806.00,27156.0,15.2688766114,880,811,0.92,0.921590909091,0.0
2705,2566.8,Fresno,1030295,62166,93726,Fresno Unified,66293.69,11324.54,37119.0,47653.00,40705.0,15.2688766114,1103,963,0.87,0.873073436083,0.0
2706,2424.975,Fresno,6006142,62166,93726,Fresno Unified,66293.69,11324.54,37119.0,47653.00,40705.0,15.2688766114,778,740,0.95,0.951156812339,0.0
2707,2428.35,Fresno,6006282,62166,93726,Fresno Unified,66293.69,11324.54,37119.0,47653.00,40705.0,15.2688766114,472,435,0.92,0.921610169492,0.0
2708,2410.875,Fresno,6006449,62166,93726,Fresno Unified,66293.69,11324.54,37119.0,47653.00,40705.0,15.2688766114,775,743,0.96,0.958709677419,0.0
2709,2482.15,Fresno,6006480,62166,93726,Fresno Unified,66293.69,11324.54,37119.0,47653.00,40705.0,15.2688766114,750,722,0.96,0.962666666667,0.0
2710,2416.3375,Fresno,6006514,62166,93726,Fresno Unified,66293.69,11324.54,37119.0,47653.00,40705.0,15.2688766114,810,760,0.94,0.938271604938,0.0
2711,2439.35,Fresno,6006530,62166,93726,Fresno Unified,66293.69,11324.54,37119.0,47653.00,40705.0,15.2688766114,723,670,0.93,0.926694329184,0.0
2712,2411.6375,Fresno,6006548,62166,93726,Fresno Unified,66293.69,11324.54,37119.0,47653.00,40705.0,15.2688766114,604,547,0.91,0.905629139073,0.0
2713,2476.575,Fresno,6061196,62166,93726,Fresno Unified,66293.69,11324.54,37119.0,47653.00,40705.0,15.2688766114,658,613,0.93,0.931610942249,0.0
2714,2578.3,Fresno,6103832,62166,93726,Fresno Unified,66293.69,11324.54,37119.0,47653.00,40705.0,15.2688766114,729,480,0.66,0.658436213992,0.0
2715,2541.2,Fresno,1032911,62166,93710,Fresno Unified,66293.69,11324.54,41266.0,50856.00,25366.0,15.2688766114,1725,1447,0.84,0.83884057971,0.0
2716,2443.5,Fresno,6006456,62166,93710,Fresno Unified,66293.69,11324.54,41266.0,50856.00,25366.0,15.2688766114,516,462,0.9,0.895348837209,0.0
2717,2426.675,Fresno,6006597,62166,93710,Fresno Unified,66293.69,11324.54,41266.0,50856.00,25366.0,15.2688766114,474,447,0.94,0.943037974684,0.0
2718,2482.7,Fresno,6061188,62166,93710,Fresno Unified,66293.69,11324.54,41266.0,50856.00,25366.0,15.2688766114,789,696,0.88,0.882129277567,0.0
2719,2462.5875,Fresno,6068704,62166,93710,Fresno Unified,66293.69,11324.54,41266.0,50856.00,25366.0,15.2688766114,426,294,0.69,0.69014084507,0.0
2720,2460.1375,Fresno,6085120,62166,93710,Fresno Unified,66293.69,11324.54,41266.0,50856.00,25366.0,15.2688766114,463,378,0.82,0.816414686825,0.0
2721,2420.9625,Fresno,6006076,62166,93725,Fresno Unified,66293.69,11324.54,40929.0,50392.00,24979.0,15.2688766114,644,622,0.97,0.965838509317,0.0
2722,2406.2875,Fresno,6006126,62166,93725,Fresno Unified,66293.69,11324.54,40929.0,50392.00,24979.0,15.2688766114,681,667,0.98,0.979441997063,0.0
2723,2444.5625,Fresno,6109961,62166,93725,Fresno Unified,66293.69,11324.54,40929.0,50392.00,24979.0,15.2688766114,708,692,0.98,0.977401129944,0.0
2724,2450.0375,Fresno,6111249,62166,93725,Fresno Unified,66293.69,11324.54,40929.0,50392.00,24979.0,15.2688766114,1044,923,0.88,0.884099616858,0.0
2725,2481.425,Fresno,6112882,62166,93725,Fresno Unified,66293.69,11324.54,40929.0,50392.00,24979.0,15.2688766114,648,592,0.91,0.913580246914,0.0
2726,2467.825,Fresno,6006266,62166,93711,Fresno Unified,66293.69,11324.54,73038.0,97145.00,36731.0,15.2688766114,473,293,0.62,0.619450317125,0.0
2727,2463.6,Fresno,6006381,62166,93711,Fresno Unified,66293.69,11324.54,73038.0,97145.00,36731.0,15.2688766114,470,241,0.51,0.512765957447,0.0
2728,2508.1,Fresno,6057343,62166,93711,Fresno Unified,66293.69,11324.54,73038.0,97145.00,36731.0,15.2688766114,859,603,0.7,0.701979045402,0.0
2729,2470.875,Fresno,6088934,62166,93711,Fresno Unified,66293.69,11324.54,73038.0,97145.00,36731.0,15.2688766114,412,231,0.56,0.56067961165,0.0
2730,2500.175,Fresno,6101109,62166,93711,Fresno Unified,66293.69,11324.54,73038.0,97145.00,36731.0,15.2688766114,534,296,0.55,0.554307116105,0.0
2731,2434.69166667,Fresno,6007009,62331,93706,Orange Center,290.09,12828.82,29736.0,39314.00,41087.0,11.0,301,289,0.96,0.960132890365,0.0
2732,2458.625,Fresno,6007405,62513,93706,Washington Colony Elementary,410.86,10729.49,29736.0,39314.00,41087.0,18.0,441,374,0.85,0.848072562358,0.0
2733,2453.925,Fresno,6007413,62539,93706,West Park Elementary,356.74,10765.24,29736.0,39314.00,41087.0,18.6,393,358,0.91,0.910941475827,0.0
2734,2500.78333333,Fresno,6112387,62539,93706,West Park Elementary,356.74,10765.24,29736.0,39314.00,41087.0,18.6,267,240,0.9,0.898876404494,0.0
2735,2438.475,San Bernardino,106641,67918,92392,Victor Elementary,11711.35,10029.03,63567.0,69644.00,54858.0,14.472972973,974,835,0.86,0.857289527721,1.0
2736,2473.8125,San Bernardino,113779,67918,92392,Victor Elementary,11711.35,10029.03,63567.0,69644.00,54858.0,14.472972973,697,490,0.7,0.703012912482,1.0
2737,2420.7125,San Bernardino,6037360,67918,92392,Victor Elementary,11711.35,10029.03,63567.0,69644.00,54858.0,14.472972973,894,779,0.87,0.871364653244,1.0
2738,2402.775,San Bernardino,6037386,67918,92392,Victor Elementary,11711.35,10029.03,63567.0,69644.00,54858.0,14.472972973,979,859,0.88,0.877425944842,1.0
2739,2504.5125,San Bernardino,6101927,67918,92392,Victor Elementary,11711.35,10029.03,63567.0,69644.00,54858.0,14.472972973,246,181,0.74,0.735772357724,1.0
2740,2395.5625,San Bernardino,6109227,67918,92392,Victor Elementary,11711.35,10029.03,63567.0,69644.00,54858.0,14.472972973,729,603,0.83,0.827160493827,1.0
2741,2414.55,San Bernardino,6113757,67918,92392,Victor Elementary,11711.35,10029.03,63567.0,69644.00,54858.0,14.472972973,931,833,0.89,0.894736842105,1.0
2742,2485.0,San Bernardino,6117766,67918,92392,Victor Elementary,11711.35,10029.03,63567.0,69644.00,54858.0,14.472972973,933,613,0.66,0.657020364416,1.0
2743,2493.55,San Bernardino,6118350,67918,92392,Victor Elementary,11711.35,10029.03,63567.0,69644.00,54858.0,14.472972973,209,117,0.56,0.55980861244,1.0
2744,2468.35,San Bernardino,108431,67918,92395,Victor Elementary,11711.35,10029.03,43981.0,54053.00,42400.0,14.472972973,698,486,0.7,0.696275071633,1.0
2745,2513.375,San Bernardino,108449,67918,92395,Victor Elementary,11711.35,10029.03,43981.0,54053.00,42400.0,14.472972973,719,344,0.48,0.478442280946,1.0
2746,2399.0,San Bernardino,6037329,67918,92395,Victor Elementary,11711.35,10029.03,43981.0,54053.00,42400.0,14.472972973,672,631,0.94,0.938988095238,1.0
2747,2413.2375,San Bernardino,6037352,67918,92395,Victor Elementary,11711.35,10029.03,43981.0,54053.00,42400.0,14.472972973,688,610,0.89,0.886627906977,1.0
2748,2428.3625,San Bernardino,6105860,67918,92395,Victor Elementary,11711.35,10029.03,43981.0,54053.00,42400.0,14.472972973,1034,848,0.82,0.820116054159,1.0
2749,2413.1125,San Bernardino,6106587,67918,92395,Victor Elementary,11711.35,10029.03,43981.0,54053.00,42400.0,14.472972973,1065,929,0.87,0.872300469484,1.0
2750,2412.8875,San Bernardino,6109219,67918,92395,Victor Elementary,11711.35,10029.03,43981.0,54053.00,42400.0,14.472972973,826,650,0.79,0.786924939467,1.0
2751,2411.6,San Bernardino,6110522,67918,92395,Victor Elementary,11711.35,10029.03,43981.0,54053.00,42400.0,14.472972973,640,597,0.93,0.9328125,1.0
2752,2618.75,San Bernardino,110064,67934,92392,Victor Valley Union High,9397.75,12022.39,63567.0,69644.00,54858.0,10.3164556962,1099,755,0.69,0.686988171065,1.0
2753,2496.5,San Bernardino,125419,67934,92392,Victor Valley Union High,9397.75,12022.39,63567.0,69644.00,54858.0,10.3164556962,1847,1579,0.85,0.854899837574,1.0
2754,2532.35,San Bernardino,3630787,67934,92392,Victor Valley Union High,9397.75,12022.39,63567.0,69644.00,54858.0,10.3164556962,2370,1949,0.82,0.822362869198,1.0
2755,2545.26666667,San Bernardino,6114698,67934,92392,Victor Valley Union High,9397.75,12022.39,63567.0,69644.00,54858.0,10.3164556962,1016,763,0.75,0.750984251969,1.0
2756,2442.9,San Bernardino,3630100,67934,92395,Victor Valley Union High,9397.75,12022.39,43981.0,54053.00,42400.0,10.3164556962,206,162,0.79,0.78640776699,1.0
2757,2528.75,San Bernardino,3638012,67934,92395,Victor Valley Union High,9397.75,12022.39,43981.0,54053.00,42400.0,10.3164556962,1839,1591,0.87,0.865144100054,1.0
2758,2466.675,San Bernardino,6059562,67934,92395,Victor Valley Union High,9397.75,12022.39,43981.0,54053.00,42400.0,10.3164556962,1032,953,0.92,0.923449612403,1.0
2759,2462.775,San Bernardino,6059554,67934,92394,Victor Valley Union High,9397.75,12022.39,45266.0,54155.00,28738.0,10.3164556962,842,796,0.95,0.945368171021,1.0
2760,2458.05833333,Fresno,6007025,62356,93725,Pacific Union Elementary,378.55,11035.66,40929.0,50392.00,24979.0,17.25,393,353,0.9,0.898218829517,0.0
2761,2553.28333333,Humboldt,6007660,62679,95521,Arcata Elementary,475.67,12447.52,36385.0,50934.00,20199.0,13.6666666667,221,130,0.59,0.588235294118,0.0
2762,2455.95,Humboldt,6007678,62679,95521,Arcata Elementary,475.67,12447.52,36385.0,50934.00,20199.0,13.6666666667,297,208,0.7,0.700336700337,0.0
2763,2513.075,Stanislaus,112383,71209,95358,Paradise Elementary,194.7,9987.25,47961.0,57484.00,31668.0,11.5,102,69,0.68,0.676470588235,0.0
2764,2477.15,Stanislaus,6052914,71209,95358,Paradise Elementary,194.7,9987.25,47961.0,57484.00,31668.0,11.5,90,54,0.6,0.6,0.0
2765,2513.1375,Sonoma,6052344,71019,94952,Wilmar Union Elementary,226.96,9925.92,72230.0,96054.00,32858.0,4.0,257,75,0.29,0.291828793774,1.0
2766,2392.15,Monterey,6026520,66142,93906,Salinas City Elementary,8588.79,10700.4,61903.0,71225.00,59461.0,9.625,736,587,0.8,0.797554347826,1.0
2767,2431.025,Monterey,6026538,66142,93906,Salinas City Elementary,8588.79,10700.4,61903.0,71225.00,59461.0,9.625,792,631,0.8,0.796717171717,1.0
2768,2415.925,Monterey,6026553,66142,93906,Salinas City Elementary,8588.79,10700.4,61903.0,71225.00,59461.0,9.625,556,487,0.88,0.875899280576,1.0
2769,2407.45,Monterey,6026595,66142,93906,Salinas City Elementary,8588.79,10700.4,61903.0,71225.00,59461.0,9.625,659,581,0.88,0.881638846737,1.0
2770,2410.9875,Monterey,108068,66142,93907,Salinas City Elementary,8588.79,10700.4,74063.0,83919.00,21726.0,9.625,756,621,0.82,0.821428571429,1.0
2771,2454.1375,Monterey,6109177,66142,93907,Salinas City Elementary,8588.79,10700.4,74063.0,83919.00,21726.0,9.625,484,338,0.7,0.698347107438,1.0
2772,2437.75,Monterey,6026546,66142,93901,Salinas City Elementary,8588.79,10700.4,52862.0,68481.00,26863.0,9.625,581,254,0.44,0.437177280551,1.0
2773,2464.9875,Monterey,6026579,66142,93901,Salinas City Elementary,8588.79,10700.4,52862.0,68481.00,26863.0,9.625,699,353,0.51,0.505007153076,1.0
2774,2412.5,Monterey,6026587,66142,93901,Salinas City Elementary,8588.79,10700.4,52862.0,68481.00,26863.0,9.625,556,456,0.82,0.820143884892,1.0
2775,2394.8875,Monterey,6026603,66142,93901,Salinas City Elementary,8588.79,10700.4,52862.0,68481.00,26863.0,9.625,621,551,0.89,0.887278582931,1.0
2776,2416.9125,Monterey,6066963,66142,93901,Salinas City Elementary,8588.79,10700.4,52862.0,68481.00,26863.0,9.625,522,409,0.78,0.783524904215,1.0
2777,2426.0375,Monterey,6026561,66142,93905,Salinas City Elementary,8588.79,10700.4,40152.0,51143.00,61080.0,9.625,807,644,0.8,0.798017348203,1.0
2778,2401.6375,Monterey,6026611,66142,93905,Salinas City Elementary,8588.79,10700.4,40152.0,51143.00,61080.0,9.625,933,875,0.94,0.93783494105,1.0
2779,2514.3,Contra Costa,107524,61630,94595,Acalanes Union High,5287.7,12991.82,78416.0,104909.00,16425.0,15.4571428571,24,2,0.08,0.0833333333333,1.0
2780,2681.6,Contra Costa,730283,61630,94549,Acalanes Union High,5287.7,12991.82,131151.0,173472.00,26864.0,15.4571428571,1377,70,0.05,0.0508351488744,1.0
2781,2682.55,Contra Costa,731125,61630,94556,Acalanes Union High,5287.7,12991.82,123448.0,158748.00,15229.0,15.4571428571,1376,54,0.04,0.0392441860465,1.0
2782,2632.2,Contra Costa,733725,61630,94596,Acalanes Union High,5287.7,12991.82,89985.0,115452.00,20037.0,15.4571428571,1549,198,0.13,0.127824402841,1.0
2783,2692.05,Contra Costa,734244,61630,94563,Acalanes Union High,5287.7,12991.82,157107.0,208679.00,17672.0,15.4571428571,1316,56,0.04,0.0425531914894,1.0
2784,2542.96666667,Contra Costa,6003727,61713,94549,Lafayette Elementary,3512.99,11225.74,131151.0,173472.00,26864.0,15.6451612903,807,17,0.02,0.0210656753408,1.0
2785,2558.66666667,Contra Costa,6003743,61713,94549,Lafayette Elementary,3512.99,11225.74,131151.0,173472.00,26864.0,15.6451612903,549,13,0.02,0.023679417122,1.0
2786,2553.56666667,Contra Costa,6003750,61713,94549,Lafayette Elementary,3512.99,11225.74,131151.0,173472.00,26864.0,15.6451612903,536,33,0.06,0.0615671641791,1.0
2787,2623.81666667,Contra Costa,6003768,61713,94549,Lafayette Elementary,3512.99,11225.74,131151.0,173472.00,26864.0,15.6451612903,1227,56,0.05,0.0456397718011,1.0
2788,2541.8,Contra Costa,6003792,61713,94549,Lafayette Elementary,3512.99,11225.74,131151.0,173472.00,26864.0,15.6451612903,469,12,0.03,0.0255863539446,1.0
2789,2555.81666667,Contra Costa,6003909,61747,94556,Moraga Elementary,1840.07,11359.75,123448.0,158748.00,15229.0,11.4166666667,368,4,0.01,0.0108695652174,1.0
2790,2542.05,Contra Costa,6003917,61747,94556,Moraga Elementary,1840.07,11359.75,123448.0,158748.00,15229.0,11.4166666667,416,28,0.07,0.0673076923077,1.0
2791,2631.16666667,Contra Costa,6003925,61747,94556,Moraga Elementary,1840.07,11359.75,123448.0,158748.00,15229.0,11.4166666667,640,24,0.04,0.0375,1.0
2792,2547.25,Contra Costa,6003933,61747,94556,Moraga Elementary,1840.07,11359.75,123448.0,158748.00,15229.0,11.4166666667,405,11,0.03,0.0271604938272,1.0
2793,2555.13333333,Contra Costa,6004444,61770,94563,Orinda Union Elementary,2467.46,12260.74,157107.0,208679.00,17672.0,16.8260869565,422,6,0.01,0.0142180094787,1.0
2794,2551.68333333,Contra Costa,6004451,61770,94563,Orinda Union Elementary,2467.46,12260.74,157107.0,208679.00,17672.0,16.8260869565,474,8,0.02,0.0168776371308,1.0
2795,2633.56666667,Contra Costa,6004477,61770,94563,Orinda Union Elementary,2467.46,12260.74,157107.0,208679.00,17672.0,16.8260869565,870,21,0.02,0.0241379310345,1.0
2796,2557.3,Contra Costa,6004501,61770,94563,Orinda Union Elementary,2467.46,12260.74,157107.0,208679.00,17672.0,16.8260869565,375,11,0.03,0.0293333333333,1.0
2797,2568.53333333,Contra Costa,6066583,61770,94563,Orinda Union Elementary,2467.46,12260.74,157107.0,208679.00,17672.0,16.8260869565,395,9,0.02,0.0227848101266,1.0
2798,2470.8625,Stanislaus,107979,75564,95361,Oakdale Joint Unified,4943.93,10086.71,55161.0,68728.00,26854.0,14.3448275862,652,307,0.47,0.470858895706,0.0
2799,2581.7,Stanislaus,5030176,75564,95361,Oakdale Joint Unified,4943.93,10086.71,55161.0,68728.00,26854.0,14.3448275862,63,20,0.32,0.31746031746,0.0
2800,2480.2,Stanislaus,5031950,75564,95361,Oakdale Joint Unified,4943.93,10086.71,55161.0,68728.00,26854.0,14.3448275862,79,37,0.47,0.46835443038,0.0
2801,2599.5,Stanislaus,5035654,75564,95361,Oakdale Joint Unified,4943.93,10086.71,55161.0,68728.00,26854.0,14.3448275862,1568,555,0.35,0.353954081633,0.0
2802,2452.5125,Stanislaus,6052880,75564,95361,Oakdale Joint Unified,4943.93,10086.71,55161.0,68728.00,26854.0,14.3448275862,508,304,0.6,0.59842519685,0.0
2803,2484.8625,Stanislaus,6052898,75564,95361,Oakdale Joint Unified,4943.93,10086.71,55161.0,68728.00,26854.0,14.3448275862,852,323,0.38,0.379107981221,0.0
2804,2530.8,Stanislaus,6052906,75564,95361,Oakdale Joint Unified,4943.93,10086.71,55161.0,68728.00,26854.0,14.3448275862,850,352,0.41,0.414117647059,0.0
2805,2456.85,Stanislaus,6100390,75564,95361,Oakdale Joint Unified,4943.93,10086.71,55161.0,68728.00,26854.0,14.3448275862,713,392,0.55,0.549789621318,0.0
2806,2403.6,Stanislaus,118810,75556,95361,Riverbank Unified,2190.12,13564.92,55161.0,68728.00,26854.0,10.0476190476,460,390,0.85,0.847826086957,0.0
2807,2495.5,Stanislaus,112573,75556,95367,Riverbank Unified,2190.12,13564.92,57516.0,66936.00,23173.0,10.0476190476,55,47,0.85,0.854545454545,0.0
2808,2466.575,Stanislaus,113852,75556,95367,Riverbank Unified,2190.12,13564.92,57516.0,66936.00,23173.0,10.0476190476,571,375,0.66,0.656742556918,0.0
2809,2575.75,Stanislaus,5036850,75556,95367,Riverbank Unified,2190.12,13564.92,57516.0,66936.00,23173.0,10.0476190476,764,603,0.79,0.789267015707,0.0
2810,2414.81666667,Stanislaus,6052971,75556,95367,Riverbank Unified,2190.12,13564.92,57516.0,66936.00,23173.0,10.0476190476,627,557,0.89,0.888357256778,0.0
2811,2490.28333333,Stanislaus,6052989,75556,95367,Riverbank Unified,2190.12,13564.92,57516.0,66936.00,23173.0,10.0476190476,511,452,0.88,0.884540117417,0.0
2812,2526.675,Stanislaus,6052609,71142,95361,Knights Ferry Elementary,114.99,8559.17,55161.0,68728.00,26854.0,16.5,144,25,0.17,0.173611111111,0.0
2813,2533.475,Placer,108050,75085,95765,Rocklin Unified,11113.63,9101.05,95474.0,104482.00,33974.0,16.0761904762,399,46,0.12,0.115288220551,0.0
2814,2647.25,Placer,108084,75085,95765,Rocklin Unified,11113.63,9101.05,95474.0,104482.00,33974.0,16.0761904762,1866,353,0.19,0.189174705252,0.0
2815,2536.5125,Placer,121244,75085,95765,Rocklin Unified,11113.63,9101.05,95474.0,104482.00,33974.0,16.0761904762,803,79,0.1,0.0983810709838,0.0
2816,2565.875,Placer,128561,75085,95765,Rocklin Unified,11113.63,9101.05,95474.0,104482.00,33974.0,16.0761904762,151,45,0.3,0.298013245033,0.0
2817,2667.9,Placer,3130150,75085,95765,Rocklin Unified,11113.63,9101.05,95474.0,104482.00,33974.0,16.0761904762,2072,302,0.15,0.145752895753,0.0
2818,2525.55,Placer,3130200,75085,95765,Rocklin Unified,11113.63,9101.05,95474.0,104482.00,33974.0,16.0761904762,76,36,0.47,0.473684210526,0.0
2819,2510.6875,Placer,6109870,75085,95765,Rocklin Unified,11113.63,9101.05,95474.0,104482.00,33974.0,16.0761904762,400,80,0.2,0.2,0.0
2820,2504.0375,Placer,6111975,75085,95765,Rocklin Unified,11113.63,9101.05,95474.0,104482.00,33974.0,16.0761904762,546,102,0.19,0.186813186813,0.0
2821,2502.9375,Placer,6115844,75085,95765,Rocklin Unified,11113.63,9101.05,95474.0,104482.00,33974.0,16.0761904762,542,101,0.19,0.186346863469,0.0
2822,2617.05,Placer,6116057,75085,95765,Rocklin Unified,11113.63,9101.05,95474.0,104482.00,33974.0,16.0761904762,1086,123,0.11,0.113259668508,0.0
2823,2554.1,Placer,6118517,75085,95765,Rocklin Unified,11113.63,9101.05,95474.0,104482.00,33974.0,16.0761904762,444,32,0.07,0.0720720720721,0.0
2824,2523.225,Placer,6119853,75085,95765,Rocklin Unified,11113.63,9101.05,95474.0,104482.00,33974.0,16.0761904762,590,137,0.23,0.232203389831,0.0
2825,2500.9625,Placer,6031207,75085,95677,Rocklin Unified,11113.63,9101.05,73625.0,81830.00,23333.0,16.0761904762,453,133,0.29,0.293598233996,0.0
2826,2526.5,Placer,6031215,75085,95677,Rocklin Unified,11113.63,9101.05,73625.0,81830.00,23333.0,16.0761904762,569,208,0.37,0.365553602812,0.0
2827,2594.225,Placer,6100903,75085,95677,Rocklin Unified,11113.63,9101.05,73625.0,81830.00,23333.0,16.0761904762,914,228,0.25,0.249452954048,0.0
2828,2494.3875,Placer,6110647,75085,95677,Rocklin Unified,11113.63,9101.05,73625.0,81830.00,23333.0,16.0761904762,506,220,0.43,0.434782608696,0.0
2829,2523.725,Placer,6118533,75085,95677,Rocklin Unified,11113.63,9101.05,73625.0,81830.00,23333.0,16.0761904762,542,90,0.17,0.166051660517,0.0
2830,2545.88333333,Santa Clara,6049167,69690,94087,Sunnyvale,6247.54,12906.59,105592.0,124252.00,54293.0,7.95833333333,860,36,0.04,0.0418604651163,1.0
2831,2546.0,Santa Clara,6049175,69690,94087,Sunnyvale,6247.54,12906.59,105592.0,124252.00,54293.0,7.95833333333,768,48,0.06,0.0625,1.0
2832,2594.11666667,Santa Clara,6049258,69690,94087,Sunnyvale,6247.54,12906.59,105592.0,124252.00,54293.0,7.95833333333,1205,310,0.26,0.257261410788,1.0
2833,2464.3,Santa Clara,6049159,69690,94086,Sunnyvale,6247.54,12906.59,93787.0,108069.00,45697.0,7.95833333333,478,253,0.53,0.529288702929,1.0
2834,2476.15,Santa Clara,6049191,69690,94086,Sunnyvale,6247.54,12906.59,93787.0,108069.00,45697.0,7.95833333333,739,230,0.31,0.311231393775,1.0
2835,2445.78333333,Santa Clara,6049142,69690,94085,Sunnyvale,6247.54,12906.59,78407.0,88027.00,21247.0,7.95833333333,490,353,0.72,0.720408163265,1.0
2836,2520.18333333,Santa Clara,6049241,69690,94085,Sunnyvale,6247.54,12906.59,78407.0,88027.00,21247.0,7.95833333333,773,445,0.58,0.575679172057,1.0
2837,2432.35,Santa Clara,6049282,69690,94085,Sunnyvale,6247.54,12906.59,78407.0,88027.00,21247.0,7.95833333333,398,248,0.62,0.623115577889,1.0
2838,2504.46666667,Santa Clara,6049217,69690,94089,Sunnyvale,6247.54,12906.59,80190.0,98204.00,19245.0,7.95833333333,435,112,0.26,0.257471264368,1.0
2839,2436.4,Santa Clara,6049233,69690,94089,Sunnyvale,6247.54,12906.59,80190.0,98204.00,19245.0,7.95833333333,424,247,0.58,0.582547169811,1.0
2840,2469.5875,Stanislaus,108175,75739,95382,Turlock Unified,13352.67,10222.9,63900.0,73928.00,36176.0,14.1978021978,837,379,0.45,0.452807646356,0.0
2841,2491.175,Stanislaus,114561,75739,95382,Turlock Unified,13352.67,10222.9,63900.0,73928.00,36176.0,14.1978021978,911,231,0.25,0.253567508233,0.0
2842,2604.8,Stanislaus,5030283,75739,95382,Turlock Unified,13352.67,10222.9,63900.0,73928.00,36176.0,14.1978021978,2081,1126,0.54,0.541086016338,0.0
2843,2530.225,Stanislaus,6053136,75739,95382,Turlock Unified,13352.67,10222.9,63900.0,73928.00,36176.0,14.1978021978,1391,814,0.59,0.585190510424,0.0
2844,2423.2875,Stanislaus,6053151,75739,95382,Turlock Unified,13352.67,10222.9,63900.0,73928.00,36176.0,14.1978021978,687,595,0.87,0.866084425036,0.0
2845,2428.2125,Stanislaus,6102743,75739,95382,Turlock Unified,13352.67,10222.9,63900.0,73928.00,36176.0,14.1978021978,616,439,0.71,0.712662337662,0.0
2846,2461.4125,Stanislaus,6115208,75739,95382,Turlock Unified,13352.67,10222.9,63900.0,73928.00,36176.0,14.1978021978,884,510,0.58,0.576923076923,0.0
2847,2432.2,Stanislaus,5036884,75739,95380,Turlock Unified,13352.67,10222.9,41023.0,54003.00,40515.0,14.1978021978,160,142,0.89,0.8875,0.0
2848,2589.95,Stanislaus,5037700,75739,95380,Turlock Unified,13352.67,10222.9,41023.0,54003.00,40515.0,14.1978021978,2479,1544,0.62,0.622831787011,0.0
2849,2421.0875,Stanislaus,6053169,75739,95380,Turlock Unified,13352.67,10222.9,41023.0,54003.00,40515.0,14.1978021978,717,649,0.91,0.905160390516,0.0
2850,2464.325,Stanislaus,6053177,75739,95380,Turlock Unified,13352.67,10222.9,41023.0,54003.00,40515.0,14.1978021978,831,493,0.59,0.593261131167,0.0
2851,2447.5875,Stanislaus,6053185,75739,95380,Turlock Unified,13352.67,10222.9,41023.0,54003.00,40515.0,14.1978021978,924,650,0.7,0.703463203463,0.0
2852,2416.4625,Stanislaus,6053193,75739,95380,Turlock Unified,13352.67,10222.9,41023.0,54003.00,40515.0,14.1978021978,622,581,0.93,0.934083601286,0.0
2853,2536.975,Stanislaus,6118814,75739,95380,Turlock Unified,13352.67,10222.9,41023.0,54003.00,40515.0,14.1978021978,827,508,0.61,0.614268440145,0.0
2854,2559.65,San Luis Obispo,119354,75457,93446,Paso Robles Joint Unified,6439.94,11166.44,60862.0,76121.00,43714.0,14.0,117,37,0.32,0.316239316239,0.0
2855,2477.51666667,San Luis Obispo,4030243,75457,93446,Paso Robles Joint Unified,6439.94,11166.44,60862.0,76121.00,43714.0,14.0,463,133,0.29,0.287257019438,0.0
2856,2521.7,San Luis Obispo,6101570,75457,93446,Paso Robles Joint Unified,6439.94,11166.44,60862.0,76121.00,43714.0,14.0,714,404,0.57,0.565826330532,0.0
2857,2436.16666667,San Luis Obispo,6108377,75457,93446,Paso Robles Joint Unified,6439.94,11166.44,60862.0,76121.00,43714.0,14.0,440,303,0.69,0.688636363636,0.0
2858,2481.81666667,San Luis Obispo,6109151,75457,93446,Paso Robles Joint Unified,6439.94,11166.44,60862.0,76121.00,43714.0,14.0,465,201,0.43,0.432258064516,0.0
